# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
1.11500e+00,1.33700e+02,6.74508e+01,6.04815e+01,1.33700e+02,6.74508e+01,6.04815e+01,1.78292e-05,1.33700e+02,6.74508e+01,6.04815e+01,1.78292e-05,1.74008e-03,1.74008e-03,0.00000e+00,8.49199e+00,8.49199e+00,inf,-4.25986e-01,-4.25986e-01,-inf,1.34588e+01,3.75762e-06,3.75762e-06
1.12000e+00,1.33493e+02,6.77532e+01,6.04812e+01,1.33493e+02,6.77532e+01,6.04812e+01,1.81445e-05,1.33493e+02,6.77532e+01,6.04812e+01,1.81445e-05,1.74017e-03,1.74017e-03,0.00000e+00,8.47303e+00,8.47303e+00,inf,-4.18401e-01,-4.18401e-01,-inf,1.34664e+01,3.75705e-06,3.75705e-06
1.12500e+00,1.33286e+02,6.80557e+01,6.04810e+01,1.33286e+02,6.80557e+01,6.04810e+01,1.84679e-05,1.33286e+02,6.80557e+01,6.04810e+01,1.84679e-05,1.74025e-03,1.74025e-03,0.00000e+00,8.45392e+00,8.45392e+00,inf,-4.10758e-01,-4.10758e-01,-inf,1.34740e+01,3.75647e-06,3.75647e-06
1.13000e+00,1.33080e+02,6.83581e+01,6.04807e+01,1.33080e+02,6.83581e+01,6.04807e+01,1.87995e-05,1.33080e+02,6.83581e+01,6.04807e+01,1.87995e-05,1.74033e-03,1.74033e-03,0.00000e+00,8.43467e+00,8.43467e+00,inf,-4.03056e-01,-4.03056e-01,-inf,1.34817e+01,3.75588e-06,3.75588e-06
1.13500e+00,1.32873e+02,6.86605e+01,6.04804e+01,1.32873e+02,6.86605e+01,6.04804e+01,1.91398e-05,1.32873e+02,6.86605e+01,6.04804e+01,1.91398e-05,1.74042e-03,1.74042e-03,0.00000e+00,8.41527e+00,8.41527e+00,inf,-3.95297e-01,-3.95297e-01,-inf,1.34894e+01,3.75528e-06,3.75528e-06
1.14000e+00,1.32666e+02,6.89629e+01,6.04802e+01,1.32666e+02,6.89629e+01,6.04802e+01,1.94888e-05,1.32666e+02,6.89629e+01,6.04802e+01,1.94888e-05,1.74050e-03,1.74050e-03,0.00000e+00,8.39572e+00,8.39572e+00,inf,-3.87478e-01,-3.87478e-01,-inf,1.34972e+01,3.75467e-06,3.75467e-06
1.14500e+00,1.32459e+02,6.92653e+01,6.04799e+01,1.32459e+02,6.92653e+01,6.04799e+01,1.98469e-05,1.32459e+02,6.92653e+01,6.04799e+01,1.98469e-05,1.74059e-03,1.74059e-03,0.00000e+00,8.37603e+00,8.37603e+00,inf,-3.79601e-01,-3.79601e-01,-inf,1.35051e+01,3.75405e-06,3.75405e-06
1.15000e+00,1.32253e+02,6.95677e+01,6.04796e+01,1.32253e+02,6.95677e+01,6.04796e+01,2.02144e-05,1.32253e+02,6.95677e+01,6.04796e+01,2.02144e-05,1.74068e-03,1.74068e-03,0.00000e+00,8.35619e+00,8.35619e+00,inf,-3.71666e-01,-3.71666e-01,-inf,1.35130e+01,3.75342e-06,3.75342e-06
1.15500e+00,1.32046e+02,6.98701e+01,6.04793e+01,1.32046e+02,6.98701e+01,6.04793e+01,2.05915e-05,1.32046e+02,6.98701e+01,6.04793e+01,2.05915e-05,1.74078e-03,1.74078e-03,0.00000e+00,8.33621e+00,8.33621e+00,inf,-3.63671e-01,-3.63671e-01,-inf,1.35210e+01,3.75277e-06,3.75277e-06
1.16000e+00,1.31839e+02,7.01724e+01,6.04791e+01,1.31839e+02,7.01724e+01,6.04791e+01,2.09785e-05,1.31839e+02,7.01724e+01,6.04791e+01,2.09785e-05,1.74087e-03,1.74087e-03,0.00000e+00,8.31607e+00,8.31607e+00,inf,-3.55618e-01,-3.55618e-01,-inf,1.35290e+01,3.75212e-06,3.75212e-06
1.16500e+00,1.31633e+02,7.04748e+01,6.04788e+01,1.31633e+02,7.04748e+01,6.04788e+01,2.13757e-05,1.31633e+02,7.04748e+01,6.04788e+01,2.13757e-05,1.74097e-03,1.74097e-03,0.00000e+00,8.29579e+00,8.29579e+00,inf,-3.47505e-01,-3.47505e-01,-inf,1.35371e+01,3.75145e-06,3.75145e-06
1.17000e+00,1.31426e+02,7.07772e+01,6.04785e+01,1.31426e+02,7.07772e+01,6.04785e+01,2.17834e-05,1.31426e+02,7.07772e+01,6.04785e+01,2.17834e-05,1.74106e-03,1.74106e-03,0.00000e+00,8.27536e+00,8.27536e+00,inf,-3.39333e-01,-3.39333e-01,-inf,1.35453e+01,3.75076e-06,3.75076e-06
1.17500e+00,1.31219e+02,7.10796e+01,6.04781e+01,1.31219e+02,7.10796e+01,6.04781e+01,2.22019e-05,1.31219e+02,7.10796e+01,6.04781e+01,2.22019e-05,1.74116e-03,1.74116e-03,0.00000e+00,8.25478e+00,8.25478e+00,inf,-3.31102e-01,-3.31102e-01,-inf,1.35535e+01,3.75007e-06,3.75007e-06
1.18000e+00,1.31013e+02,7.13820e+01,6.04778e+01,1.31013e+02,7.13820e+01,6.04778e+01,2.26317e-05,1.31013e+02,7.13820e+01,6.04778e+01,2.26317e-05,1.74126e-03,1.74126e-03,0.00000e+00,8.23406e+00,8.23406e+00,inf,-3.22812e-01,-3.22812e-01,-inf,1.35617e+01,3.74936e-06,3.74936e-06
1.18500e+00,1.30806e+02,7.16844e+01,6.04775e+01,1.30806e+02,7.16844e+01,6.04775e+01,2.30729e-05,1.30806e+02,7.16844e+01,6.04775e+01,2.30729e-05,1.74137e-03,1.74137e-03,0.00000e+00,8.21318e+00,8.21318e+00,inf,-3.14462e-01,-3.14462e-01,-inf,1.35701e+01,3.74864e-06,3.74864e-06
1.19000e+00,1.30599e+02,7.19868e+01,6.04772e+01,1.30599e+02,7.19868e+01,6.04772e+01,2.35260e-05,1.30599e+02,7.19868e+01,6.04772e+01,2.35260e-05,1.74147e-03,1.74147e-03,0.00000e+00,8.19216e+00,8.19216e+00,inf,-3.06053e-01,-3.06053e-01,-inf,1.35784e+01,3.74790e-06,3.74790e-06
1.19500e+00,1.30393e+02,7.22892e+01,6.04769e+01,1.30393e+02,7.22892e+01,6.04769e+01,2.39914e-05,1.30393e+02,7.22892e+01,6.04769e+01,2.39914e-05,1.74158e-03,1.74158e-03,0.00000e+00,8.17099e+00,8.17099e+00,inf,-2.97584e-01,-2.97584e-01,-inf,1.35869e+01,3.74715e-06,3.74715e-06
1.20000e+00,1.30186e+02,7.25916e+01,6.04765e+01,1.30186e+02,7.25916e+01,6.04765e+01,2.44693e-05,1.30186e+02,7.25916e+01,6.04765e+01,2.44693e-05,1.74169e-03,1.74169e-03,0.00000e+00,8.14967e+00,8.14967e+00,inf,-2.89056e-01,-2.89056e-01,-inf,1.35954e+01,3.74639e-06,3.74639e-06
1.20500e+00,1.29980e+02,7.28939e+01,6.04762e+01,1.29980e+02,7.28939e+01,6.04762e+01,2.49602e-05,1.29980e+02,7.28939e+01,6.04762e+01,2.49602e-05,1.74180e-03,1.74180e-03,0.00000e+00,8.12820e+00,8.12820e+00,inf,-2.80468e-01,-2.80468e-01,-inf,1.36039e+01,3.74561e-06,3.74561e-06
1.21000e+00,1.29773e+02,7.31963e+01,6.04758e+01,1.29773e+02,7.31963e+01,6.04758e+01,2.54645e-05,1.29773e+02,7.31963e+01,6.04758e+01,2.54645e-05,1.74191e-03,1.74191e-03,0.00000e+00,8.10658e+00,8.10658e+00,inf,-2.71820e-01,-2.71820e-01,-inf,1.36126e+01,3.74481e-06,3.74481e-06
1.21500e+00,1.29566e+02,7.34987e+01,6.04755e+01,1.29566e+02,7.34987e+01,6.04755e+01,2.59826e-05,1.29566e+02,7.34987e+01,6.04755e+01,2.59826e-05,1.74203e-03,1.74203e-03,0.00000e+00,8.08481e+00,8.08481e+00,inf,-2.63114e-01,-2.63114e-01,-inf,1.36212e+01,3.74400e-06,3.74400e-06
1.22000e+00,1.29360e+02,7.38011e+01,6.04751e+01,1.29360e+02,7.38011e+01,6.04751e+01,2.65149e-05,1.29360e+02,7.38011e+01,6.04751e+01,2.65149e-05,1.74215e-03,1.74215e-03,0.00000e+00,8.06290e+00,8.06290e+00,inf,-2.54347e-01,-2.54347e-01,-inf,1.36300e+01,3.74317e-06,3.74317e-06
1.22500e+00,1.29153e+02,7.41034e+01,6.04747e+01,1.29153e+02,7.41034e+01,6.04747e+01,2.70619e-05,1.29153e+02,7.41034e+01,6.04747e+01,2.70619e-05,1.74227e-03,1.74227e-03,0.00000e+00,8.04083e+00,8.04083e+00,inf,-2.45521e-01,-2.45521e-01,-inf,1.36388e+01,3.74233e-06,3.74233e-06
1.23000e+00,1.28947e+02,7.44058e+01,6.04744e+01,1.28947e+02,7.44058e+01,6.04744e+01,2.76240e-05,1.28947e+02,7.44058e+01,6.04744e+01,2.76240e-05,1.74239e-03,1.74239e-03,0.00000e+00,8.01862e+00,8.01862e+00,inf,-2.36636e-01,-2.36636e-01,-inf,1.36476e+01,3.74146e-06,3.74146e-06
1.23500e+00,1.28740e+02,7.47082e+01,6.04740e+01,1.28740e+02,7.47082e+01,6.04740e+01,2.82017e-05,1.28740e+02,7.47082e+01,6.04740e+01,2.82017e-05,1.74252e-03,1.74252e-03,0.00000e+00,7.99626e+00,7.99626e+00,inf,-2.27691e-01,-2.27691e-01,-inf,1.36566e+01,3.74058e-06,3.74058e-06
1.24000e+00,1.28534e+02,7.50106e+01,6.04736e+01,1.28534e+02,7.50106e+01,6.04736e+01,2.87955e-05,1.28534e+02,7.50106e+01,6.04736e+01,2.87955e-05,1.74265e-03,1.74265e-03,0.00000e+00,7.97375e+00,7.97375e+00,inf,-2.18687e-01,-2.18687e-01,-inf,1.36655e+01,3.73968e-06,3.73968e-06
1.24500e+00,1.28327e+02,7.53129e+01,6.04732e+01,1.28327e+02,7.53129e+01,6.04732e+01,2.94059e-05,1.28327e+02,7.53129e+01,6.04732e+01,2.94059e-05,1.74278e-03,1.74278e-03,0.00000e+00,7.95109e+00,7.95109e+00,inf,-2.09623e-01,-2.09623e-01,-inf,1.36746e+01,3.73877e-06,3.73877e-06
1.25000e+00,1.28121e+02,7.56153e+01,6.04727e+01,1.28121e+02,7.56153e+01,6.04727e+01,3.00334e-05,1.28121e+02,7.56153e+01,6.04727e+01,3.00334e-05,1.74292e-03,1.74292e-03,0.00000e+00,7.92828e+00,7.92828e+00,inf,-2.00500e-01,-2.00500e-01,-inf,1.36837e+01,3.73783e-06,3.73783e-06
1.25500e+00,1.27914e+02,7.59176e+01,6.04723e+01,1.27914e+02,7.59176e+01,6.04723e+01,3.06785e-05,1.27914e+02,7.59176e+01,6.04723e+01,3.06785e-05,1.74305e-03,1.74305e-03,0.00000e+00,7.90532e+00,7.90532e+00,inf,-1.91318e-01,-1.91318e-01,-inf,1.36928e+01,3.73687e-06,3.73687e-06
1.26000e+00,1.27708e+02,7.62200e+01,6.04719e+01,1.27708e+02,7.62200e+01,6.04719e+01,3.13418e-05,1.27708e+02,7.62200e+01,6.04719e+01,3.13418e-05,1.74319e-03,1.74319e-03,0.00000e+00,7.88222e+00,7.88222e+00,inf,-1.82077e-01,-1.82077e-01,-inf,1.37020e+01,3.73589e-06,3.73589e-06
1.26500e+00,1.27501e+02,7.65224e+01,6.04714e+01,1.27501e+02,7.65224e+01,6.04714e+01,3.20238e-05,1.27501e+02,7.65224e+01,6.04714e+01,3.20238e-05,1.74334e-03,1.74334e-03,0.00000e+00,7.85897e+00,7.85897e+00,inf,-1.72777e-01,-1.72777e-01,-inf,1.37113e+01,3.73489e-06,3.73489e-06
1.27000e+00,1.27295e+02,7.68247e+01,6.04710e+01,1.27295e+02,7.68247e+01,6.04710e+01,3.27253e-05,1.27295e+02,7.68247e+01,6.04710e+01,3.27253e-05,1.74348e-03,1.74348e-03,0.00000e+00,7.83558e+00,7.83558e+00,inf,-1.63419e-01,-1.63419e-01,-inf,1.37206e+01,3.73387e-06,3.73387e-06
1.27500e+00,1.27088e+02,7.71271e+01,6.04705e+01,1.27088e+02,7.71271e+01,6.04705e+01,3.34467e-05,1.27088e+02,7.71271e+01,6.04705e+01,3.34467e-05,1.74363e-03,1.74363e-03,0.00000e+00,7.81203e+00,7.81203e+00,inf,-1.54001e-01,-1.54001e-01,-inf,1.37300e+01,3.73283e-06,3.73283e-06
1.28000e+00,1.26882e+02,7.74294e+01,6.04701e+01,1.26882e+02,7.74294e+01,6.04701e+01,3.41887e-05,1.26882e+02,7.74294e+01,6.04701e+01,3.41887e-05,1.74379e-03,1.74379e-03,0.00000e+00,7.78834e+00,7.78834e+00,inf,-1.44525e-01,-1.44525e-01,-inf,1.37394e+01,3.73176e-06,3.73176e-06
1.28500e+00,1.26675e+02,7.77318e+01,6.04696e+01,1.26675e+02,7.77318e+01,6.04696e+01,3.49519e-05,1.26675e+02,7.77318e+01,6.04696e+01,3.49519e-05,1.74395e-03,1.74395e-03,0.00000e+00,7.76450e+00,7.76450e+00,inf,-1.34990e-01,-1.34990e-01,-inf,1.37489e+01,3.73067e-06,3.73067e-06
1.29000e+00,1.26469e+02,7.80341e+01,6.04691e+01,1.26469e+02,7.80341e+01,6.04691e+01,3.57371e-05,1.26469e+02,7.80341e+01,6.04691e+01,3.57371e-05,1.74411e-03,1.74411e-03,0.00000e+00,7.74052e+00,7.74052e+00,inf,-1.25398e-01,-1.25398e-01,-inf,1.37585e+01,3.72956e-06,3.72956e-06
1.29500e+00,1.26262e+02,7.83365e+01,6.04686e+01,1.26262e+02,7.83365e+01,6.04686e+01,3.65450e-05,1.26262e+02,7.83365e+01,6.04686e+01,3.65450e-05,1.74427e-03,1.74427e-03,0.00000e+00,7.71640e+00,7.71640e+00,inf,-1.15747e-01,-1.15747e-01,-inf,1.37681e+01,3.72842e-06,3.72842e-06
1.30000e+00,1.26056e+02,7.86388e+01,6.04681e+01,1.26056e+02,7.86388e+01,6.04681e+01,3.73762e-05,1.26056e+02,7.86388e+01,6.04681e+01,3.73762e-05,1.74444e-03,1.74444e-03,0.00000e+00,7.69212e+00,7.69212e+00,inf,-1.06038e-01,-1.06038e-01,-inf,1.37778e+01,3.72726e-06,3.72726e-06
1.30500e+00,1.25849e+02,7.89411e+01,6.04675e+01,1.25849e+02,7.89411e+01,6.04675e+01,3.82315e-05,1.25849e+02,7.89411e+01,6.04675e+01,3.82315e-05,1.74461e-03,1.74461e-03,0.00000e+00,7.66771e+00,7.66771e+00,inf,-9.62711e-02,-9.62711e-02,-inf,1.37875e+01,3.72607e-06,3.72607e-06
1.31000e+00,1.25643e+02,7.92435e+01,6.04670e+01,1.25643e+02,7.92435e+01,6.04670e+01,3.91117e-05,1.25643e+02,7.92435e+01,6.04670e+01,3.91117e-05,1.74478e-03,1.74478e-03,0.00000e+00,7.64315e+00,7.64315e+00,inf,-8.64469e-02,-8.64469e-02,-inf,1.37973e+01,3.72485e-06,3.72485e-06
1.31500e+00,1.25437e+02,7.95458e+01,6.04664e+01,1.25437e+02,7.95458e+01,6.04664e+01,4.00175e-05,1.25437e+02,7.95458e+01,6.04664e+01,4.00175e-05,1.74496e-03,1.74496e-03,0.00000e+00,7.61844e+00,7.61844e+00,inf,-7.65653e-02,-7.65653e-02,-inf,1.38071e+01,3.72360e-06,3.72360e-06
1.32000e+00,1.25230e+02,7.98481e+01,6.04659e+01,1.25230e+02,7.98481e+01,6.04659e+01,4.09499e-05,1.25230e+02,7.98481e+01,6.04659e+01,4.09499e-05,1.74515e-03,1.74515e-03,0.00000e+00,7.59360e+00,7.59360e+00,inf,-6.66265e-02,-6.66265e-02,-inf,1.38170e+01,3.72233e-06,3.72233e-06
1.32500e+00,1.25024e+02,8.01505e+01,6.04653e+01,1.25024e+02,8.01505e+01,6.04653e+01,4.19096e-05,1.25024e+02,8.01505e+01,6.04653e+01,4.19096e-05,1.74534e-03,1.74534e-03,0.00000e+00,7.56861e+00,7.56861e+00,inf,-5.66309e-02,-5.66309e-02,-inf,1.38270e+01,3.72102e-06,3.72102e-06
1.33000e+00,1.24817e+02,8.04528e+01,6.04647e+01,1.24817e+02,8.04528e+01,6.04647e+01,4.28976e-05,1.24817e+02,8.04528e+01,6.04647e+01,4.28976e-05,1.74553e-03,1.74553e-03,0.00000e+00,7.54348e+00,7.54348e+00,inf,-4.65785e-02,-4.65785e-02,-inf,1.38370e+01,3.71969e-06,3.71969e-06
1.33500e+00,1.24611e+02,8.07551e+01,6.04641e+01,1.24611e+02,8.07551e+01,6.04641e+01,4.39147e-05,1.24611e+02,8.07551e+01,6.04641e+01,4.39147e-05,1.74573e-03,1.74573e-03,0.00000e+00,7.51820e+00,7.51820e+00,inf,-3.64696e-02,-3.64696e-02,-inf,1.38470e+01,3.71832e-06,3.71832e-06
1.34000e+00,1.24405e+02,8.10574e+01,6.04635e+01,1.24405e+02,8.10574e+01,6.04635e+01,4.49620e-05,1.24405e+02,8.10574e+01,6.04635e+01,4.49620e-05,1.74593e-03,1.74593e-03,0.00000e+00,7.49279e+00,7.49279e+00,inf,-2.63046e-02,-2.63046e-02,-inf,1.38571e+01,3.71692e-06,3.71692e-06
1.34500e+00,1.24198e+02,8.13597e+01,6.04628e+01,1.24198e+02,8.13597e+01,6.04628e+01,4.60403e-05,1.24198e+02,8.13597e+01,6.04628e+01,4.60403e-05,1.74614e-03,1.74614e-03,0.00000e+00,7.46724e+00,7.46724e+00,inf,-1.60836e-02,-1.60836e-02,-inf,1.38673e+01,3.71549e-06,3.71549e-06
1.35000e+00,1.23992e+02,8.16620e+01,6.04622e+01,1.23992e+02,8.16620e+01,6.04622e+01,4.71507e-05,1.23992e+02,8.16620e+01,6.04622e+01,4.71507e-05,1.74635e-03,1.74635e-03,0.00000e+00,7.44155e+00,7.44155e+00,inf,-5.80690e-03,-5.80690e-03,-inf,1.38775e+01,3.71403e-06,3.71403e-06
1.35500e+00,1.23786e+02,8.19643e+01,6.04615e+01,1.23786e+02,8.19643e+01,6.04615e+01,4.82943e-05,1.23786e+02,8.19643e+01,6.04615e+01,4.82943e-05,1.74657e-03,1.74657e-03,0.00000e+00,7.41572e+00,7.41572e+00,inf,4.52519e-03,4.52519e-03,-inf,1.38878e+01,3.71253e-06,3.71253e-06
1.36000e+00,1.23579e+02,8.22667e+01,6.04608e+01,1.23579e+02,8.22667e+01,6.04608e+01,4.94720e-05,1.23579e+02,8.22667e+01,6.04608e+01,4.94720e-05,1.74679e-03,1.74679e-03,0.00000e+00,7.38975e+00,7.38975e+00,inf,1.49124e-02,1.49124e-02,-inf,1.38982e+01,3.71099e-06,3.71099e-06
1.36500e+00,1.23373e+02,8.25690e+01,6.04601e+01,1.23373e+02,8.25690e+01,6.04601e+01,5.06852e-05,1.23373e+02,8.25690e+01,6.04601e+01,5.06852e-05,1.74702e-03,1.74702e-03,0.00000e+00,7.36364e+00,7.36364e+00,inf,2.53545e-02,2.53545e-02,-inf,1.39086e+01,3.70942e-06,3.70942e-06
1.37000e+00,1.23167e+02,8.28713e+01,6.04594e+01,1.23167e+02,8.28713e+01,6.04594e+01,5.19348e-05,1.23167e+02,8.28713e+01,6.04594e+01,5.19348e-05,1.74725e-03,1.74725e-03,0.00000e+00,7.33740e+00,7.33740e+00,inf,3.58510e-02,3.58510e-02,-inf,1.39190e+01,3.70780e-06,3.70780e-06
1.37500e+00,1.22960e+02,8.31735e+01,6.04587e+01,1.22960e+02,8.31735e+01,6.04587e+01,5.32221e-05,1.22960e+02,8.31735e+01,6.04587e+01,5.32221e-05,1.74749e-03,1.74749e-03,0.00000e+00,7.31102e+00,7.31102e+00,inf,4.64018e-02,4.64018e-02,-inf,1.39295e+01,3.70615e-06,3.70615e-06
1.38000e+00,1.22754e+02,8.34758e+01,6.04579e+01,1.22754e+02,8.34758e+01,6.04579e+01,5.45484e-05,1.22754e+02,8.34758e+01,6.04579e+01,5.45484e-05,1.74774e-03,1.74774e-03,0.00000e+00,7.28451e+00,7.28451e+00,inf,5.70065e-02,5.70065e-02,-inf,1.39400e+01,3.70446e-06,3.70446e-06
1.38500e+00,1.22548e+02,8.37781e+01,6.04571e+01,1.22548e+02,8.37781e+01,6.04571e+01,5.59148e-05,1.22548e+02,8.37781e+01,6.04571e+01,5.59148e-05,1.74799e-03,1.74799e-03,0.00000e+00,7.25787e+00,7.25787e+00,inf,6.76647e-02,6.76647e-02,-inf,1.39506e+01,3.70273e-06,3.70273e-06
1.39000e+00,1.22342e+02,8.40804e+01,6.04563e+01,1.22342e+02,8.40804e+01,6.04563e+01,5.73228e-05,1.22342e+02,8.40804e+01,6.04563e+01,5.73228e-05,1.74825e-03,1.74825e-03,0.00000e+00,7.23109e+00,7.23109e+00,inf,7.83761e-02,7.83761e-02,-inf,1.39613e+01,3.70095e-06,3.70095e-06
1.39500e+00,1.22135e+02,8.43827e+01,6.04555e+01,1.22135e+02,8.43827e+01,6.04555e+01,5.87738e-05,1.22135e+02,8.43827e+01,6.04555e+01,5.87738e-05,1.74851e-03,1.74851e-03,0.00000e+00,7.20418e+00,7.20418e+00,inf,8.91405e-02,8.91405e-02,-inf,1.39720e+01,3.69913e-06,3.69913e-06
1.40000e+00,1.21929e+02,8.46850e+01,6.04547e+01,1.21929e+02,8.46850e+01,6.04547e+01,6.02691e-05,1.21929e+02,8.46850e+01,6.04547e+01,6.02691e-05,1.74879e-03,1.74879e-03,0.00000e+00,7.17714e+00,7.17714e+00,inf,9.99573e-02,9.99573e-02,-inf,1.39827e+01,3.69726e-06,3.69726e-06
1.40500e+00,1.21723e+02,8.49872e+01,6.04538e+01,1.21723e+02,8.49872e+01,6.04538e+01,6.18101e-05,1.21723e+02,8.49872e+01,6.04538e+01,6.18101e-05,1.74907e-03,1.74907e-03,0.00000e+00,7.14996e+00,7.14996e+00,inf,1.10826e-01,1.10826e-01,-inf,1.39935e+01,3.69535e-06,3.69535e-06
1.41000e+00,1.21517e+02,8.52895e+01,6.04530e+01,1.21517e+02,8.52895e+01,6.04530e+01,6.33985e-05,1.21517e+02,8.52895e+01,6.04530e+01,6.33985e-05,1.74935e-03,1.74935e-03,0.00000e+00,7.12266e+00,7.12266e+00,inf,1.21747e-01,1.21747e-01,-inf,1.40044e+01,3.69338e-06,3.69338e-06
1.41500e+00,1.21311e+02,8.55917e+01,6.04521e+01,1.21311e+02,8.55917e+01,6.04521e+01,6.50358e-05,1.21311e+02,8.55917e+01,6.04521e+01,6.50358e-05,1.74965e-03,1.74965e-03,0.00000e+00,7.09523e+00,7.09523e+00,inf,1.32719e-01,1.32719e-01,-inf,1.40153e+01,3.69137e-06,3.69137e-06
1.42000e+00,1.21104e+02,8.58940e+01,6.04511e+01,1.21104e+02,8.58940e+01,6.04511e+01,6.67237e-05,1.21104e+02,8.58940e+01,6.04511e+01,6.67237e-05,1.74995e-03,1.74995e-03,0.00000e+00,7.06767e+00,7.06767e+00,inf,1.43742e-01,1.43742e-01,-inf,1.40263e+01,3.68931e-06,3.68931e-06
1.42500e+00,1.20898e+02,8.61963e+01,6.04502e+01,1.20898e+02,8.61963e+01,6.04502e+01,6.84637e-05,1.20898e+02,8.61963e+01,6.04502e+01,6.84637e-05,1.75026e-03,1.75026e-03,0.00000e+00,7.03999e+00,7.03999e+00,inf,1.54816e-01,1.54816e-01,-inf,1.40373e+01,3.68719e-06,3.68719e-06
1.43000e+00,1.20692e+02,8.64985e+01,6.04492e+01,1.20692e+02,8.64985e+01,6.04492e+01,7.02577e-05,1.20692e+02,8.64985e+01,6.04492e+01,7.02577e-05,1.75058e-03,1.75058e-03,0.00000e+00,7.01218e+00,7.01218e+00,inf,1.65940e-01,1.65940e-01,-inf,1.40483e+01,3.68502e-06,3.68502e-06
1.43500e+00,1.20486e+02,8.68007e+01,6.04482e+01,1.20486e+02,8.68007e+01,6.04482e+01,7.21074e-05,1.20486e+02,8.68007e+01,6.04482e+01,7.21074e-05,1.75090e-03,1.75090e-03,0.00000e+00,6.98424e+00,6.98424e+00,inf,1.77114e-01,1.77114e-01,-inf,1.40594e+01,3.68279e-06,3.68279e-06
1.44000e+00,1.20280e+02,8.71030e+01,6.04472e+01,1.20280e+02,8.71030e+01,6.04472e+01,7.40148e-05,1.20280e+02,8.71030e+01,6.04472e+01,7.40148e-05,1.75124e-03,1.75124e-03,0.00000e+00,6.95619e+00,6.95619e+00,inf,1.88337e-01,1.88337e-01,-inf,1.40706e+01,3.68050e-06,3.68050e-06
1.44500e+00,1.20074e+02,8.74052e+01,6.04461e+01,1.20074e+02,8.74052e+01,6.04461e+01,7.59817e-05,1.20074e+02,8.74052e+01,6.04461e+01,7.59817e-05,1.75158e-03,1.75158e-03,0.00000e+00,6.92801e+00,6.92801e+00,inf,1.99609e-01,1.99609e-01,-inf,1.40817e+01,3.67816e-06,3.67816e-06
1.45000e+00,1.19867e+02,8.77074e+01,6.04450e+01,1.19867e+02,8.77074e+01,6.04450e+01,7.80101e-05,1.19867e+02,8.77074e+01,6.04450e+01,7.80101e-05,1.75194e-03,1.75194e-03,0.00000e+00,6.89971e+00,6.89971e+00,inf,2.10930e-01,2.10930e-01,-inf,1.40930e+01,3.67575e-06,3.67575e-06
1.45500e+00,1.19661e+02,8.80097e+01,6.04439e+01,1.19661e+02,8.80097e+01,6.04439e+01,8.01022e-05,1.19661e+02,8.80097e+01,6.04439e+01,8.01022e-05,1.75230e-03,1.75230e-03,0.00000e+00,6.87128e+00,6.87128e+00,inf,2.22298e-01,2.22298e-01,-inf,1.41043e+01,3.67328e-06,3.67328e-06
1.46000e+00,1.19455e+02,8.83119e+01,6.04428e+01,1.19455e+02,8.83119e+01,6.04428e+01,8.22600e-05,1.19455e+02,8.83119e+01,6.04428e+01,8.22600e-05,1.75267e-03,1.75267e-03,0.00000e+00,6.84274e+00,6.84274e+00,inf,2.33714e-01,2.33714e-01,-inf,1.41156e+01,3.67074e-06,3.67074e-06
1.46500e+00,1.19249e+02,8.86141e+01,6.04416e+01,1.19249e+02,8.86141e+01,6.04416e+01,8.44858e-05,1.19249e+02,8.86141e+01,6.04416e+01,8.44858e-05,1.75306e-03,1.75306e-03,0.00000e+00,6.81408e+00,6.81408e+00,inf,2.45178e-01,2.45178e-01,-inf,1.41270e+01,3.66814e-06,3.66814e-06
1.47000e+00,1.19043e+02,8.89163e+01,6.04404e+01,1.19043e+02,8.89163e+01,6.04404e+01,8.67819e-05,1.19043e+02,8.89163e+01,6.04404e+01,8.67819e-05,1.75345e-03,1.75345e-03,0.00000e+00,6.78531e+00,6.78531e+00,inf,2.56688e-01,2.56688e-01,-inf,1.41384e+01,3.66546e-06,3.66546e-06
1.47500e+00,1.18837e+02,8.92185e+01,6.04392e+01,1.18837e+02,8.92185e+01,6.04392e+01,8.91507e-05,1.18837e+02,8.92185e+01,6.04392e+01,8.91507e-05,1.75386e-03,1.75386e-03,0.00000e+00,6.75642e+00,6.75642e+00,inf,2.68244e-01,2.68244e-01,-inf,1.41499e+01,3.66272e-06,3.66272e-06
