# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
7.45000e-01,1.40786e+02,4.47667e+01,6.00870e+01,1.40786e+02,4.47667e+01,6.00870e+01,9.99711e-06,1.40786e+02,4.47667e+01,6.00870e+01,9.99711e-06,7.00000e-03,7.00000e-03,0.00000e+00,8.98631e+00,8.98631e+00,inf,-6.70244e-01,-6.70244e-01,-inf,1.26251e+01,9.81554e-07,9.81554e-07
7.50000e-01,1.40523e+02,4.50672e+01,6.00869e+01,1.40523e+02,4.50672e+01,6.00869e+01,1.01631e-05,1.40523e+02,4.50672e+01,6.00869e+01,1.01631e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.96849e+00,8.96849e+00,inf,-6.63117e-01,-6.63117e-01,-inf,1.26322e+01,9.81470e-07,9.81470e-07
7.55000e-01,1.40260e+02,4.53676e+01,6.00869e+01,1.40260e+02,4.53676e+01,6.00869e+01,1.03335e-05,1.40260e+02,4.53676e+01,6.00869e+01,1.03335e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.95050e+00,8.95050e+00,inf,-6.55922e-01,-6.55922e-01,-inf,1.26394e+01,9.81385e-07,9.81385e-07
7.60000e-01,1.39997e+02,4.56680e+01,6.00868e+01,1.39997e+02,4.56680e+01,6.00868e+01,1.05085e-05,1.39997e+02,4.56680e+01,6.00868e+01,1.05085e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.93234e+00,8.93234e+00,inf,-6.48657e-01,-6.48657e-01,-inf,1.26467e+01,9.81298e-07,9.81298e-07
7.65000e-01,1.39734e+02,4.59685e+01,6.00868e+01,1.39734e+02,4.59685e+01,6.00868e+01,1.06882e-05,1.39734e+02,4.59685e+01,6.00868e+01,1.06882e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.91400e+00,8.91400e+00,inf,-6.41322e-01,-6.41322e-01,-inf,1.26540e+01,9.81210e-07,9.81210e-07
7.70000e-01,1.39471e+02,4.62689e+01,6.00867e+01,1.39471e+02,4.62689e+01,6.00867e+01,1.08727e-05,1.39471e+02,4.62689e+01,6.00867e+01,1.08727e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.89549e+00,8.89549e+00,inf,-6.33915e-01,-6.33915e-01,-inf,1.26614e+01,9.81120e-07,9.81120e-07
7.75000e-01,1.39208e+02,4.65693e+01,6.00866e+01,1.39208e+02,4.65693e+01,6.00866e+01,1.10623e-05,1.39208e+02,4.65693e+01,6.00866e+01,1.10623e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.87679e+00,8.87679e+00,inf,-6.26435e-01,-6.26435e-01,-inf,1.26689e+01,9.81029e-07,9.81029e-07
7.80000e-01,1.38945e+02,4.68698e+01,6.00866e+01,1.38945e+02,4.68698e+01,6.00866e+01,1.12571e-05,1.38945e+02,4.68698e+01,6.00866e+01,1.12571e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.85790e+00,8.85790e+00,inf,-6.18882e-01,-6.18882e-01,-inf,1.26764e+01,9.80936e-07,9.80936e-07
7.85000e-01,1.38683e+02,4.71702e+01,6.00865e+01,1.38683e+02,4.71702e+01,6.00865e+01,1.14574e-05,1.38683e+02,4.71702e+01,6.00865e+01,1.14574e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.83883e+00,8.83883e+00,inf,-6.11253e-01,-6.11253e-01,-inf,1.26841e+01,9.80841e-07,9.80841e-07
7.90000e-01,1.38420e+02,4.74706e+01,6.00864e+01,1.38420e+02,4.74706e+01,6.00864e+01,1.16632e-05,1.38420e+02,4.74706e+01,6.00864e+01,1.16632e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.81957e+00,8.81957e+00,inf,-6.03549e-01,-6.03549e-01,-inf,1.26918e+01,9.80745e-07,9.80745e-07
7.95000e-01,1.38157e+02,4.77711e+01,6.00863e+01,1.38157e+02,4.77711e+01,6.00863e+01,1.18749e-05,1.38157e+02,4.77711e+01,6.00863e+01,1.18749e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.80012e+00,8.80012e+00,inf,-5.95768e-01,-5.95768e-01,-inf,1.26995e+01,9.80647e-07,9.80647e-07
8.00000e-01,1.37894e+02,4.80715e+01,6.00863e+01,1.37894e+02,4.80715e+01,6.00863e+01,1.20926e-05,1.37894e+02,4.80715e+01,6.00863e+01,1.20926e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.78047e+00,8.78047e+00,inf,-5.87910e-01,-5.87910e-01,-inf,1.27074e+01,9.80547e-07,9.80547e-07
8.05000e-01,1.37631e+02,4.83719e+01,6.00862e+01,1.37631e+02,4.83719e+01,6.00862e+01,1.23165e-05,1.37631e+02,4.83719e+01,6.00862e+01,1.23165e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.76063e+00,8.76063e+00,inf,-5.79972e-01,-5.79972e-01,-inf,1.27153e+01,9.80446e-07,9.80446e-07
8.10000e-01,1.37368e+02,4.86723e+01,6.00861e+01,1.37368e+02,4.86723e+01,6.00861e+01,1.25469e-05,1.37368e+02,4.86723e+01,6.00861e+01,1.25469e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.74059e+00,8.74059e+00,inf,-5.71955e-01,-5.71955e-01,-inf,1.27234e+01,9.80342e-07,9.80342e-07
8.15000e-01,1.37105e+02,4.89728e+01,6.00860e+01,1.37105e+02,4.89728e+01,6.00860e+01,1.27840e-05,1.37105e+02,4.89728e+01,6.00860e+01,1.27840e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.72034e+00,8.72034e+00,inf,-5.63858e-01,-5.63858e-01,-inf,1.27315e+01,9.80237e-07,9.80237e-07
8.20000e-01,1.36842e+02,4.92732e+01,6.00860e+01,1.36842e+02,4.92732e+01,6.00860e+01,1.30280e-05,1.36842e+02,4.92732e+01,6.00860e+01,1.30280e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.69990e+00,8.69990e+00,inf,-5.55679e-01,-5.55679e-01,-inf,1.27396e+01,9.80129e-07,9.80129e-07
8.25000e-01,1.36579e+02,4.95736e+01,6.00859e+01,1.36579e+02,4.95736e+01,6.00859e+01,1.32793e-05,1.36579e+02,4.95736e+01,6.00859e+01,1.32793e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.67924e+00,8.67924e+00,inf,-5.47418e-01,-5.47418e-01,-inf,1.27479e+01,9.80020e-07,9.80020e-07
8.30000e-01,1.36317e+02,4.98741e+01,6.00858e+01,1.36317e+02,4.98741e+01,6.00858e+01,1.35380e-05,1.36317e+02,4.98741e+01,6.00858e+01,1.35380e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.65838e+00,8.65838e+00,inf,-5.39073e-01,-5.39073e-01,-inf,1.27562e+01,9.79908e-07,9.79908e-07
8.35000e-01,1.36054e+02,5.01745e+01,6.00857e+01,1.36054e+02,5.01745e+01,6.00857e+01,1.38044e-05,1.36054e+02,5.01745e+01,6.00857e+01,1.38044e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.63731e+00,8.63731e+00,inf,-5.30644e-01,-5.30644e-01,-inf,1.27647e+01,9.79794e-07,9.79794e-07
8.40000e-01,1.35791e+02,5.04749e+01,6.00856e+01,1.35791e+02,5.04749e+01,6.00856e+01,1.40788e-05,1.35791e+02,5.04749e+01,6.00856e+01,1.40788e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.61602e+00,8.61602e+00,inf,-5.22130e-01,-5.22130e-01,-inf,1.27732e+01,9.79678e-07,9.79678e-07
8.45000e-01,1.35528e+02,5.07753e+01,6.00855e+01,1.35528e+02,5.07753e+01,6.00855e+01,1.43616e-05,1.35528e+02,5.07753e+01,6.00855e+01,1.43616e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.59453e+00,8.59453e+00,inf,-5.13531e-01,-5.13531e-01,-inf,1.27818e+01,9.79560e-07,9.79560e-07
8.50000e-01,1.35265e+02,5.10758e+01,6.00854e+01,1.35265e+02,5.10758e+01,6.00854e+01,1.46530e-05,1.35265e+02,5.10758e+01,6.00854e+01,1.46530e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.57281e+00,8.57281e+00,inf,-5.04845e-01,-5.04845e-01,-inf,1.27905e+01,9.79439e-07,9.79439e-07
8.55000e-01,1.35002e+02,5.13762e+01,6.00854e+01,1.35002e+02,5.13762e+01,6.00854e+01,1.49533e-05,1.35002e+02,5.13762e+01,6.00854e+01,1.49533e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.55088e+00,8.55088e+00,inf,-4.96071e-01,-4.96071e-01,-inf,1.27992e+01,9.79316e-07,9.79316e-07
8.60000e-01,1.34739e+02,5.16766e+01,6.00853e+01,1.34739e+02,5.16766e+01,6.00853e+01,1.52629e-05,1.34739e+02,5.16766e+01,6.00853e+01,1.52629e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.52872e+00,8.52872e+00,inf,-4.87209e-01,-4.87209e-01,-inf,1.28081e+01,9.79190e-07,9.79190e-07
8.65000e-01,1.34477e+02,5.19771e+01,6.00852e+01,1.34477e+02,5.19771e+01,6.00852e+01,1.55822e-05,1.34477e+02,5.19771e+01,6.00852e+01,1.55822e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.50635e+00,8.50635e+00,inf,-4.78259e-01,-4.78259e-01,-inf,1.28171e+01,9.79061e-07,9.79061e-07
8.70000e-01,1.34214e+02,5.22775e+01,6.00851e+01,1.34214e+02,5.22775e+01,6.00851e+01,1.59114e-05,1.34214e+02,5.22775e+01,6.00851e+01,1.59114e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.48374e+00,8.48374e+00,inf,-4.69218e-01,-4.69218e-01,-inf,1.28261e+01,9.78930e-07,9.78930e-07
8.75000e-01,1.33951e+02,5.25779e+01,6.00850e+01,1.33951e+02,5.25779e+01,6.00850e+01,1.62510e-05,1.33951e+02,5.25779e+01,6.00850e+01,1.62510e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.46092e+00,8.46092e+00,inf,-4.60088e-01,-4.60088e-01,-inf,1.28352e+01,9.78796e-07,9.78796e-07
8.80000e-01,1.33688e+02,5.28783e+01,6.00849e+01,1.33688e+02,5.28783e+01,6.00849e+01,1.66014e-05,1.33688e+02,5.28783e+01,6.00849e+01,1.66014e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.43786e+00,8.43786e+00,inf,-4.50866e-01,-4.50866e-01,-inf,1.28445e+01,9.78659e-07,9.78659e-07
8.85000e-01,1.33425e+02,5.31788e+01,6.00848e+01,1.33425e+02,5.31788e+01,6.00848e+01,1.69630e-05,1.33425e+02,5.31788e+01,6.00848e+01,1.69630e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.41458e+00,8.41458e+00,inf,-4.41552e-01,-4.41552e-01,-inf,1.28538e+01,9.78519e-07,9.78519e-07
8.90000e-01,1.33162e+02,5.34792e+01,6.00847e+01,1.33162e+02,5.34792e+01,6.00847e+01,1.73361e-05,1.33162e+02,5.34792e+01,6.00847e+01,1.73361e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.39106e+00,8.39106e+00,inf,-4.32146e-01,-4.32146e-01,-inf,1.28632e+01,9.78377e-07,9.78377e-07
8.95000e-01,1.32900e+02,5.37796e+01,6.00846e+01,1.32900e+02,5.37796e+01,6.00846e+01,1.77213e-05,1.32900e+02,5.37796e+01,6.00846e+01,1.77213e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.36731e+00,8.36731e+00,inf,-4.22646e-01,-4.22646e-01,-inf,1.28727e+01,9.78231e-07,9.78231e-07
9.00000e-01,1.32637e+02,5.40800e+01,6.00844e+01,1.32637e+02,5.40800e+01,6.00844e+01,1.81191e-05,1.32637e+02,5.40800e+01,6.00844e+01,1.81191e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.34333e+00,8.34333e+00,inf,-4.13053e-01,-4.13053e-01,-inf,1.28823e+01,9.78081e-07,9.78081e-07
9.05000e-01,1.32374e+02,5.43804e+01,6.00843e+01,1.32374e+02,5.43804e+01,6.00843e+01,1.85298e-05,1.32374e+02,5.43804e+01,6.00843e+01,1.85298e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.31911e+00,8.31911e+00,inf,-4.03366e-01,-4.03366e-01,-inf,1.28920e+01,9.77929e-07,9.77929e-07
9.10000e-01,1.32111e+02,5.46809e+01,6.00842e+01,1.32111e+02,5.46809e+01,6.00842e+01,1.89540e-05,1.32111e+02,5.46809e+01,6.00842e+01,1.89540e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.29466e+00,8.29466e+00,inf,-3.93584e-01,-3.93584e-01,-inf,1.29017e+01,9.77773e-07,9.77773e-07
9.15000e-01,1.31848e+02,5.49813e+01,6.00841e+01,1.31848e+02,5.49813e+01,6.00841e+01,1.93922e-05,1.31848e+02,5.49813e+01,6.00841e+01,1.93922e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.26996e+00,8.26996e+00,inf,-3.83706e-01,-3.83706e-01,-inf,1.29116e+01,9.77613e-07,9.77613e-07
9.20000e-01,1.31586e+02,5.52817e+01,6.00840e+01,1.31586e+02,5.52817e+01,6.00840e+01,1.98450e-05,1.31586e+02,5.52817e+01,6.00840e+01,1.98450e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.24503e+00,8.24503e+00,inf,-3.73732e-01,-3.73732e-01,-inf,1.29216e+01,9.77449e-07,9.77449e-07
9.25000e-01,1.31323e+02,5.55821e+01,6.00839e+01,1.31323e+02,5.55821e+01,6.00839e+01,2.03130e-05,1.31323e+02,5.55821e+01,6.00839e+01,2.03130e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.21985e+00,8.21985e+00,inf,-3.63662e-01,-3.63662e-01,-inf,1.29317e+01,9.77282e-07,9.77282e-07
9.30000e-01,1.31060e+02,5.58825e+01,6.00837e+01,1.31060e+02,5.58825e+01,6.00837e+01,2.07967e-05,1.31060e+02,5.58825e+01,6.00837e+01,2.07967e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.19444e+00,8.19444e+00,inf,-3.53495e-01,-3.53495e-01,-inf,1.29418e+01,9.77111e-07,9.77111e-07
9.35000e-01,1.30797e+02,5.61830e+01,6.00836e+01,1.30797e+02,5.61830e+01,6.00836e+01,2.12967e-05,1.30797e+02,5.61830e+01,6.00836e+01,2.12967e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.16877e+00,8.16877e+00,inf,-3.43230e-01,-3.43230e-01,-inf,1.29521e+01,9.76936e-07,9.76936e-07
9.40000e-01,1.30534e+02,5.64834e+01,6.00835e+01,1.30534e+02,5.64834e+01,6.00835e+01,2.18138e-05,1.30534e+02,5.64834e+01,6.00835e+01,2.18138e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.14287e+00,8.14287e+00,inf,-3.32867e-01,-3.32867e-01,-inf,1.29625e+01,9.76756e-07,9.76756e-07
9.45000e-01,1.30272e+02,5.67838e+01,6.00833e+01,1.30272e+02,5.67838e+01,6.00833e+01,2.23485e-05,1.30272e+02,5.67838e+01,6.00833e+01,2.23485e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.11671e+00,8.11671e+00,inf,-3.22406e-01,-3.22406e-01,-inf,1.29729e+01,9.76572e-07,9.76572e-07
9.50000e-01,1.30009e+02,5.70842e+01,6.00832e+01,1.30009e+02,5.70842e+01,6.00832e+01,2.29016e-05,1.30009e+02,5.70842e+01,6.00832e+01,2.29016e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.09031e+00,8.09031e+00,inf,-3.11847e-01,-3.11847e-01,-inf,1.29835e+01,9.76384e-07,9.76384e-07
9.55000e-01,1.29746e+02,5.73846e+01,6.00830e+01,1.29746e+02,5.73846e+01,6.00830e+01,2.34739e-05,1.29746e+02,5.73846e+01,6.00830e+01,2.34739e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.06367e+00,8.06367e+00,inf,-3.01188e-01,-3.01188e-01,-inf,1.29941e+01,9.76191e-07,9.76191e-07
9.60000e-01,1.29483e+02,5.76850e+01,6.00829e+01,1.29483e+02,5.76850e+01,6.00829e+01,2.40660e-05,1.29483e+02,5.76850e+01,6.00829e+01,2.40660e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.03677e+00,8.03677e+00,inf,-2.90429e-01,-2.90429e-01,-inf,1.30049e+01,9.75993e-07,9.75993e-07
9.65000e-01,1.29220e+02,5.79855e+01,6.00827e+01,1.29220e+02,5.79855e+01,6.00827e+01,2.46789e-05,1.29220e+02,5.79855e+01,6.00827e+01,2.46789e-05,7.00000e-03,7.00000e-03,0.00000e+00,8.00962e+00,8.00962e+00,inf,-2.79571e-01,-2.79571e-01,-inf,1.30158e+01,9.75790e-07,9.75790e-07
9.70000e-01,1.28958e+02,5.82859e+01,6.00826e+01,1.28958e+02,5.82859e+01,6.00826e+01,2.53133e-05,1.28958e+02,5.82859e+01,6.00826e+01,2.53133e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.98223e+00,7.98223e+00,inf,-2.68612e-01,-2.68612e-01,-inf,1.30267e+01,9.75581e-07,9.75581e-07
9.75000e-01,1.28695e+02,5.85863e+01,6.00824e+01,1.28695e+02,5.85863e+01,6.00824e+01,2.59701e-05,1.28695e+02,5.85863e+01,6.00824e+01,2.59701e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.95458e+00,7.95458e+00,inf,-2.57553e-01,-2.57553e-01,-inf,1.30378e+01,9.75368e-07,9.75368e-07
9.80000e-01,1.28432e+02,5.88867e+01,6.00823e+01,1.28432e+02,5.88867e+01,6.00823e+01,2.66502e-05,1.28432e+02,5.88867e+01,6.00823e+01,2.66502e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.92668e+00,7.92668e+00,inf,-2.46393e-01,-2.46393e-01,-inf,1.30489e+01,9.75149e-07,9.75149e-07
9.85000e-01,1.28169e+02,5.91871e+01,6.00821e+01,1.28169e+02,5.91871e+01,6.00821e+01,2.73546e-05,1.28169e+02,5.91871e+01,6.00821e+01,2.73546e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.89853e+00,7.89853e+00,inf,-2.35133e-01,-2.35133e-01,-inf,1.30602e+01,9.74924e-07,9.74924e-07
9.90000e-01,1.27907e+02,5.94875e+01,6.00819e+01,1.27907e+02,5.94875e+01,6.00819e+01,2.80843e-05,1.27907e+02,5.94875e+01,6.00819e+01,2.80843e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.87012e+00,7.87012e+00,inf,-2.23771e-01,-2.23771e-01,-inf,1.30716e+01,9.74693e-07,9.74693e-07
9.95000e-01,1.27644e+02,5.97879e+01,6.00818e+01,1.27644e+02,5.97879e+01,6.00818e+01,2.88403e-05,1.27644e+02,5.97879e+01,6.00818e+01,2.88403e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.84147e+00,7.84147e+00,inf,-2.12307e-01,-2.12307e-01,-inf,1.30830e+01,9.74456e-07,9.74456e-07
1.00000e+00,1.27381e+02,6.00883e+01,6.00816e+01,1.27381e+02,6.00883e+01,6.00816e+01,2.96238e-05,1.27381e+02,6.00883e+01,6.00816e+01,2.96238e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.81255e+00,7.81255e+00,inf,-2.00742e-01,-2.00742e-01,-inf,1.30946e+01,9.74213e-07,9.74213e-07
1.00500e+00,1.27118e+02,6.03887e+01,6.00814e+01,1.27118e+02,6.03887e+01,6.00814e+01,3.04358e-05,1.27118e+02,6.03887e+01,6.00814e+01,3.04358e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.78339e+00,7.78339e+00,inf,-1.89076e-01,-1.89076e-01,-inf,1.31063e+01,9.73963e-07,9.73963e-07
1.01000e+00,1.26856e+02,6.06891e+01,6.00812e+01,1.26856e+02,6.06891e+01,6.00812e+01,3.12775e-05,1.26856e+02,6.06891e+01,6.00812e+01,3.12775e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.75397e+00,7.75397e+00,inf,-1.77307e-01,-1.77307e-01,-inf,1.31180e+01,9.73706e-07,9.73706e-07
1.01500e+00,1.26593e+02,6.09895e+01,6.00810e+01,1.26593e+02,6.09895e+01,6.00810e+01,3.21502e-05,1.26593e+02,6.09895e+01,6.00810e+01,3.21502e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.72429e+00,7.72429e+00,inf,-1.65437e-01,-1.65437e-01,-inf,1.31299e+01,9.73442e-07,9.73442e-07
1.02000e+00,1.26330e+02,6.12900e+01,6.00808e+01,1.26330e+02,6.12900e+01,6.00808e+01,3.30553e-05,1.26330e+02,6.12900e+01,6.00808e+01,3.30553e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.69436e+00,7.69436e+00,inf,-1.53464e-01,-1.53464e-01,-inf,1.31419e+01,9.73170e-07,9.73170e-07
1.02500e+00,1.26068e+02,6.15904e+01,6.00806e+01,1.26068e+02,6.15904e+01,6.00806e+01,3.39939e-05,1.26068e+02,6.15904e+01,6.00806e+01,3.39939e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.66417e+00,7.66417e+00,inf,-1.41390e-01,-1.41390e-01,-inf,1.31540e+01,9.72891e-07,9.72891e-07
1.03000e+00,1.25805e+02,6.18908e+01,6.00804e+01,1.25805e+02,6.18908e+01,6.00804e+01,3.49676e-05,1.25805e+02,6.18908e+01,6.00804e+01,3.49676e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.63373e+00,7.63373e+00,inf,-1.29214e-01,-1.29214e-01,-inf,1.31661e+01,9.72604e-07,9.72604e-07
1.03500e+00,1.25542e+02,6.21912e+01,6.00802e+01,1.25542e+02,6.21912e+01,6.00802e+01,3.59779e-05,1.25542e+02,6.21912e+01,6.00802e+01,3.59779e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.60304e+00,7.60304e+00,inf,-1.16935e-01,-1.16935e-01,-inf,1.31784e+01,9.72309e-07,9.72309e-07
1.04000e+00,1.25279e+02,6.24916e+01,6.00799e+01,1.25279e+02,6.24916e+01,6.00799e+01,3.70263e-05,1.25279e+02,6.24916e+01,6.00799e+01,3.70263e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.57208e+00,7.57208e+00,inf,-1.04554e-01,-1.04554e-01,-inf,1.31908e+01,9.72005e-07,9.72005e-07
1.04500e+00,1.25017e+02,6.27920e+01,6.00797e+01,1.25017e+02,6.27920e+01,6.00797e+01,3.81145e-05,1.25017e+02,6.27920e+01,6.00797e+01,3.81145e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.54088e+00,7.54088e+00,inf,-9.20717e-02,-9.20717e-02,-inf,1.32033e+01,9.71692e-07,9.71692e-07
1.05000e+00,1.24754e+02,6.30924e+01,6.00795e+01,1.24754e+02,6.30924e+01,6.00795e+01,3.92441e-05,1.24754e+02,6.30924e+01,6.00795e+01,3.92441e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.50942e+00,7.50942e+00,inf,-7.94871e-02,-7.94871e-02,-inf,1.32159e+01,9.71371e-07,9.71371e-07
1.05500e+00,1.24491e+02,6.33927e+01,6.00792e+01,1.24491e+02,6.33927e+01,6.00792e+01,4.04169e-05,1.24491e+02,6.33927e+01,6.00792e+01,4.04169e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.47770e+00,7.47770e+00,inf,-6.68008e-02,-6.68008e-02,-inf,1.32286e+01,9.71039e-07,9.71039e-07
1.06000e+00,1.24229e+02,6.36931e+01,6.00790e+01,1.24229e+02,6.36931e+01,6.00790e+01,4.16348e-05,1.24229e+02,6.36931e+01,6.00790e+01,4.16348e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.44573e+00,7.44573e+00,inf,-5.40128e-02,-5.40128e-02,-inf,1.32413e+01,9.70698e-07,9.70698e-07
1.06500e+00,1.23966e+02,6.39935e+01,6.00787e+01,1.23966e+02,6.39935e+01,6.00787e+01,4.28998e-05,1.23966e+02,6.39935e+01,6.00787e+01,4.28998e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.41351e+00,7.41351e+00,inf,-4.11233e-02,-4.11233e-02,-inf,1.32542e+01,9.70346e-07,9.70346e-07
1.07000e+00,1.23703e+02,6.42939e+01,6.00784e+01,1.23703e+02,6.42939e+01,6.00784e+01,4.42138e-05,1.23703e+02,6.42939e+01,6.00784e+01,4.42138e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.38103e+00,7.38103e+00,inf,-2.81325e-02,-2.81325e-02,-inf,1.32672e+01,9.69984e-07,9.69984e-07
1.07500e+00,1.23441e+02,6.45943e+01,6.00782e+01,1.23441e+02,6.45943e+01,6.00782e+01,4.55791e-05,1.23441e+02,6.45943e+01,6.00782e+01,4.55791e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.34830e+00,7.34830e+00,inf,-1.50406e-02,-1.50406e-02,-inf,1.32803e+01,9.69611e-07,9.69611e-07
1.08000e+00,1.23178e+02,6.48947e+01,6.00779e+01,1.23178e+02,6.48947e+01,6.00779e+01,4.69978e-05,1.23178e+02,6.48947e+01,6.00779e+01,4.69978e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.31532e+00,7.31532e+00,inf,-1.84778e-03,-1.84778e-03,-inf,1.32935e+01,9.69226e-07,9.69226e-07
1.08500e+00,1.22915e+02,6.51951e+01,6.00776e+01,1.22915e+02,6.51951e+01,6.00776e+01,4.84723e-05,1.22915e+02,6.51951e+01,6.00776e+01,4.84723e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.28208e+00,7.28208e+00,inf,1.14456e-02,1.14456e-02,-inf,1.33068e+01,9.68829e-07,9.68829e-07
1.09000e+00,1.22653e+02,6.54955e+01,6.00773e+01,1.22653e+02,6.54955e+01,6.00773e+01,5.00051e-05,1.22653e+02,6.54955e+01,6.00773e+01,5.00051e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.24860e+00,7.24860e+00,inf,2.48393e-02,2.48393e-02,-inf,1.33202e+01,9.68420e-07,9.68420e-07
1.09500e+00,1.22390e+02,6.57959e+01,6.00769e+01,1.22390e+02,6.57959e+01,6.00769e+01,5.15987e-05,1.22390e+02,6.57959e+01,6.00769e+01,5.15987e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.21487e+00,7.21487e+00,inf,3.83330e-02,3.83330e-02,-inf,1.33337e+01,9.67998e-07,9.67998e-07
1.10000e+00,1.22127e+02,6.60963e+01,6.00766e+01,1.22127e+02,6.60963e+01,6.00766e+01,5.32559e-05,1.22127e+02,6.60963e+01,6.00766e+01,5.32559e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.18088e+00,7.18088e+00,inf,5.19263e-02,5.19263e-02,-inf,1.33473e+01,9.67562e-07,9.67562e-07
1.10500e+00,1.21865e+02,6.63966e+01,6.00763e+01,1.21865e+02,6.63966e+01,6.00763e+01,5.49793e-05,1.21865e+02,6.63966e+01,6.00763e+01,5.49793e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.14665e+00,7.14665e+00,inf,6.56189e-02,6.56189e-02,-inf,1.33610e+01,9.67113e-07,9.67113e-07
1.11000e+00,1.21602e+02,6.66970e+01,6.00759e+01,1.21602e+02,6.66970e+01,6.00759e+01,5.67721e-05,1.21602e+02,6.66970e+01,6.00759e+01,5.67721e-05,7.00000e-03,7.00000e-03,0.00000e+00,7.11217e+00,7.11217e+00,inf,7.94103e-02,7.94103e-02,-inf,1.33748e+01,9.66649e-07,9.66649e-07
